ID,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Expected Date,Groups With Access Code,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
7715,BD,Pacific Biodiesel - Kaneohe Bay 76,46-047 Kamehameha Hwy,Kaneohe,HI,96744,E,,Public,B20,,,,,,,,,200-8,21.4219463,-157.8028939,,,,,
7716,E85,Valero Corner Store #1055,4801 Walzem Rd,San Antonio,TX,78218,E,,Public,,,,,,,,,,200-8,29.5108871,-98.396541,,,,FALSE,
7717,ELEC,Karl Chevrolet,1330 E Putnam Ave,Greenwich,CT,6870,E,,Public - Call ahead,,,,,2,,,,,200-8,41.043283,-73.573851,,,,,J1772
7718,ELEC,Westar Energy - Gordon Evans Energy Center,6001 N 151 St W,Colwich,KS,67030,E,,Private,,,,,1,,,,,200-8,37.790383,-97.522655,,,,,J1772
7719,E85,Fastlane #55,2116 Paris Rd,Columbia,MO,65202,E,,Public - Credit card after hours,,,,,,,,,,200-8,38.969843,-92.305112,,,,FALSE,
7720,LPG,M & M Gas,233 S Broadway,Geary,OK,73040,E,,Public - Call ahead,,,,,,,,,,200-8,35.6290939,-98.3173346,,,FALSE,,
7721,LPG,Lyle Oil Co,111 S Fairway St,Fairfield,TX,75840,E,,Public,,,,,,,,,,200-8,31.7245306,-96.1653693,,,TRUE,,
7722,ELEC,Memering Motorplex,1949 Hart St,Vincennes,IN,47591,E,,Public - Call ahead,,,,,1,,,,,GPS,38.665181,-87.512497,,,,,J1772
7723,CNG,Lambert-Saint Louis International Airport - Super Park,4329 Cypress Rd,Saint Ann,MO,63074,E,,Private,,Q,3000 3600,,,,,,,200-8,38.74093,-90.387133,,HD,,,
7724,E85,Meijer Gas #219,14125 S Bell Rd,Homer Glen,IL,60491,P,6/26/14,PLANNED - not yet accessible (Public),,,,,,,,,,200-8,41.6325896,-87.9310684,,,,FALSE,
7725,ELEC,CHARGE POINT,3999 West Chester Pike,Newtown Square,PA,19073,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.9897261,-75.4160471,,,,,J1772
7726,ELEC,Mountain View Solar - Eaton,1500 Valley Rd,Berkeley Springs,WV,25411,E,,Public,,,,,4,,,,,200-8,39.587026,-78.2492487,,,,,J1772
7727,E85,United Co-op,821 N Church St,Watertown,WI,53098,E,,Public - Credit card after hours,,,,,,,,,,200-8,43.2096652,-88.7356908,,,,TRUE,
7728,ELEC,Apple Nissan,1510 Whiteford Rd,York,PA,17402,E,,Private,,,,,1,,,,,200-8,39.981561,-76.699133,,,,,J1772
7729,ELEC,Charlie Clark Nissan,2547 N Expressway 77-78,Brownsville,TX,78520,E,,Private,,,,,1,,,,,200-8,25.952834,-97.506539,,,,,J1772
7730,ELEC,The Barn Owl,1807 Penfield Rd,Penfield,NY,14526,E,,Public,,,,,1,,,,,200-8,43.129332,-77.47705,,,,,J1772
7731,ELEC,NATIONAL GRID,207 Troy Schenectady Rd,Watervliet,NY,12189,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.7400031,-73.7313419,,,,,J1772
7732,ELEC,Juanas Pagodas,1451 Navarre Beach Cswy,Navarre,FL,32566,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,30.383287,-86.862558,,,,,J1772
7733,E85,Hennepin County Public Works,8751 Jefferson Hwy,Maple Grove,MN,55369,E,,Private - Government only,,,,,,,,,,200-8,45.1132018,-93.4031233,,,,FALSE,
7734,ELEC,Trillium North,20425 North 7th Street,Phoenix,AZ,85024,E,,Public,,,,,2,2,,Blink Network,http://www.blinknetwork.com/,GPS,33.672417,-112.064444,,,,,CHADEMO J1772
7735,ELEC,Roth's Silverton,918 N 1st Street,Silverton,OR,97381,E,,Public,,,,,2,2,,Blink Network,http://www.blinknetwork.com/,GPS,45.01165,-122.784176,,,,,CHADEMO J1772
7736,ELEC,ORACLE- RWSHORE,520 Oracle Pkwy,Redwood City,CA,94065,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.53152,-122.2625704,,,,,J1772
7737,ELEC,BAXTER,25215 W Route 120,Round Lake,IL,60073,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.3342114,-88.1325156,,,,,J1772
7738,CNG,Alagasco Tuscaloosa Operations Center - Public,5220 Metro Park Dr,Tuscaloosa,AL,35405,E,,Public - Credit card at all times,,Q,3600,,,,,,,200-8,33.161768,-87.55676,,MD,,,
7739,ELEC,Andrews Air Force Base,3200 Pennsylvania Ave,Suitland,MD,20752,E,,Private - Government only,,,,,18,,,Blink Network,http://www.blinknetwork.com/,GPS,38.816969,-76.847892,,,,,J1772
7740,ELEC,CITY OF VENTURA,555 Santa Clara St,Ventura,CA,93001,E,,Public,,,,4,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,34.279546,-119.2922451,,,,,NEMA520 J1772
7741,ELEC,Kahekili Beach Park,65 Kai Ala Dr,Lahaina,HI,96761,E,,Public - Credit card at all times,,,,2,2,,,OpConnect,http://www.opconnect.com/,200-8,20.936498,-156.69214,,,,,NEMA520 J1772
7742,E85,Family Express - Chesterton,1681 Pioneer Tr,Chesterton,IN,46304,E,,Public,,,,,,,,,,200-8,41.5938104,-87.0433316,,,,FALSE,
7743,ELEC,McLean County Chamber of Commerce,2203 E Empire,Bloomington,IL,61704,E,,Public,,,,,1,,,,,200-8,40.48752,-88.944752,,,,,J1772
7744,ELEC,Microsoft,1065 La Avenida St,Mountain View,CA,94043,E,,Private,,,,,6,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.41217,-122.070869,,,,,J1772
7745,ELEC,Kauai Marriott Resort & Beach Club,3610 Rice St,Lihue,HI,96766,E,,Public,,,,,2,,,,,200-8,21.9613843,-159.3518778,,,,,J1772
7746,LPG,U-Haul,4640 N Broadway St,Boulder,CO,80304,E,,Public,,,,,,,,,,200-8,40.0590468,-105.2815997,,,TRUE,,
7747,ELEC,NATIONAL GRID,121 Vfw Pkwy,Revere,MA,2151,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.4108086,-70.9971085,,,,,J1772
7748,ELEC,Green Nissan,4801 W Wabash Ave,Springfield,IL,62711,E,,Private,,,,,1,,,,,200-8,39.7562908,-89.7388542,,,,,J1772
7749,LPG,NORCO Propane Energy Services,10400 Route 219,Springville,NY,14141,E,,Public,,,,,,,,,,200-8,42.4600375,-78.7009059,,,FALSE,,
7750,BD,Quickway Market,690 E Butler Market Rd,Bend,OR,97701,E,,Public,"B99 in summer, B20",,,,,,,,,200-8,44.0766433,-121.2957029,,,,,
7751,ELEC,Mike Bass Ford,5050 Detroit Rd,Sheffield Village,OH,44035,E,,Private,,,,,1,,,,,200-8,41.420755,-82.085521,,,,,J1772
7752,ELEC,Salem Nissan,343 Main St,Salem,NH,3079,E,,Private,,,,,1,,,,,200-8,42.7929608,-71.1958154,,,,,J1772
7753,ELEC,University of Arizona 2nd St Garage,1310 E. 1st Street,Tucson,AZ,85719,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,32.235238,-110.952151,,,,,J1772
7754,ELEC,IRVINE CO OFC,6531 Irvine Center Dr,Irvine,CA,92618,E,,Public,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,33.6703363,-117.7631593,,,,,J1772
7755,ELEC,UCLA PARKING,540 Westwood Plaza,Los Angeles,CA,90095,E,,Public,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,34.068633,-118.4450013,,,,,NEMA520 J1772
7756,E85,Kum & Go #497,6935 W Highway 60,Republic,MO,65738,E,,Public,,,,,,,,,,GPS,37.145778,-93.430214,,,,FALSE,
7757,ELEC,Balise Nissan of Cape Cod,258 North St,Hyannis,MA,2601,E,,Private,,,,,1,,,,,200-8,41.651761,-70.291929,,,,,J1772
7758,CNG,CNG America - Bells Silver Creek - Sinclair,7102 Silver Creek Rd,Park City,UT,84098,E,,Public - Credit card at all times,,Q,3000 3600,,,,,,,200-8,40.7358029,-111.4998189,,HD,,,
7759,LPG,Bell Hydrogas,36975 I-10 W,Boerne,TX,78006,E,,Public,,,,,,,,,,200-8,29.792654,-98.753437,,,FALSE,,
7760,CNG,Clean Energy - Allied Waste,22010 76th Ave S,Kent,WA,98032,E,,Private,,B,3600,,,,,,,200-8,47.404474,-122.236793,,HD,,,
7761,ELEC,Roosevelt Square Company,121 W. Portland St.,Phoenix,AZ,85003,E,,Public,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,33.4598174,-112.0750629,,,,,J1772
7762,ELEC,Twin City Nissan,10549 Highway 69,Port Arthur,TX,77640,E,,Private,,,,,1,,,,,GPS,29.953433,-94.0071,,,,,J1772
7763,E85,MFA Oil Petro-Card 24,34886 Highway 36,Bucklin,MO,64631,E,,Public - Credit card at all times,,,,,,,,,,GPS,39.75975,-92.899069,,,,FALSE,
7764,E85,Petro Serve USA - Farmers Union Oil Co - Moorhead,1321 Center Ave,Moorhead,MN,56560,E,,Public,,,,,,,,,,200-8,46.8747708,-96.7587854,,,,FALSE,
7765,ELEC,Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,E,,Private,,,,,1,,,,,200-8,34.1338909,-118.3574505,,,,,J1772
7766,LPG,INDOT - Poseyville Maintenance Unit,10 N Walnut St,Poseyville,IN,47633,E,,Private,,,,,,,,,,200-8,38.1723434,-87.774077,,,,,
7767,CNG,Leon County School District,3420 W Tharpe St,Tallahassee,FL,32303,E,,Private,,T,3600,,,,,,,200-8,30.464246,-84.359876,,HD,,,
7768,ELEC,Garland IT Services,1490 Highway 66,Garland,TX,75040,E,,Public - Card key at all times,,,,,3,,,,,GPS,32.910149,-96.610224,,,,,J1772
7769,ELEC,Martin Nissan,5240 Golf Rd,Skokie,IL,60077,E,,Private,,,,,1,,,,,200-8,42.055619,-87.758474,,,,,J1772
7770,CNG,Clean Energy - Chicago Clybourn,3164 N Clybourn Ave,Chicago,IL,60618,E,,Public - Credit card at all times,,,3600,,,,,,,200-8,41.938822,-87.6871898,,MD,,,
7771,ELEC,Green Spot Market & Fuels,702 N Buckner Blvd,Dallas,TX,75218,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.846084,-96.711979,,,,,J1772
7772,ELEC,LOS ALTOS,1-51 Plaza S,Los Altos,CA,94022,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.3788085,-122.1145236,,,,,J1772
7773,LPG,J & J - Ingas,1950 Minor Hill Hwy,Pulaski,TN,38478,E,,Public - Call ahead,,,,,,,,,,200-8,35.1720017,-87.0532074,,,TRUE,,
7774,CNG,Clearwater Gas Systems,1020 N Hercules Ave,Clearwater,FL,33755,E,,Public - Card key at all times,,Q,3600,,,,,,,200-8,27.975825,-82.7546295,,HD,,,
7775,E85,BP,3502 Rapids Dr,Racine,WI,53404,E,,Public,,,,,,,,,,200-8,42.751851,-87.82101,,,,FALSE,
7776,ELEC,Haselwood Family YMCA Silverdale,"Haselwood YMCA, 3909 NW Randall Way",Silverdale,WA,98383,E,,Public,,,,,,2,,Blink Network,http://www.blinknetwork.com/,GPS,47.652505,-122.694367,,,,,CHADEMO
7777,ELEC,805 King Farm,805 King Farm Blvd.,Rockville,MD,20850,E,,Public - Card key at all times,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.111029,-77.182107,,,,,J1772
7778,E85,BP Expressway,1002 S Kniss,Luverne,MN,56156,E,,Public,,,,,,,,,,200-8,43.6413814,-96.2132286,,,,TRUE,
7779,LPG,Crist Fuel & Propane LLC,105 I-40 W,Wildorado,TX,79098,E,,Public - Call ahead,,,,,,,,,,GPS,35.209682,-102.201802,,,FALSE,,
7780,HY,Monroe County & RIT,1155 Scottsville Road,Rochester,NY,14624,E,,Private,,,,,,,,,,200-8,43.121477,-77.651925,,,,,
7781,LPG,AmeriGas,3049 Highway 70 E,Crossville,TN,38555,E,,Public - Call ahead,,,,,,,,,,200-8,35.955478,-84.9738051,,,TRUE,,
7782,ELEC,YMCA - McKinney #62,300 Ridge Road,McKinney,TX,75070,E,,Public,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,33.196668,-96.698734,,,,,J1772
7783,E85,Valero Corner Store #1485,620 N FM 3083 W,Conroe,TX,77303,E,,Public,,,,,,,,,,200-8,30.3501135,-95.4476998,,,,FALSE,
7784,LPG,LaFerry's Propane Co,25207 Highway 82,Park Hill,OK,74451,E,,Public - Call ahead,,,,,,,,,,200-8,35.8088205,-94.9674794,,,TRUE,,
7785,ELEC,DUKE ENERGY,15041 Waldmer Ln,Noblesville,IN,46060,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.073097,-85.895767,,,,,J1772
7786,CNG,Clean Energy - College Park,4555 Edison Dr,Atlanta,GA,30337,E,,Public - Credit card at all times,,Q,3600,,,,,,,200-8,33.632199,-84.465773,,HD,,,
7787,LPG,AmeriGas,211 Highway DD W,Cuba,MO,65453,E,,Public - Call ahead,,,,,,,,,,200-8,38.0702266,-91.4121591,,,FALSE,,
7788,LPG,Blossman Gas Inc,140 Highway 80,Vicksburg,MS,39180,E,,Public - Call ahead,,,,,,,,,,200-8,32.3174722,-90.8949228,,,FALSE,,
7789,E85,Western Convenience Store,2301 E 88th St,Thornton,CO,80229,E,,Public,,,,,,,,,,200-8,39.856492,-104.958771,,,,FALSE,
7790,E85,Parker's #34,1435 Highway 21 S,Springfield,GA,31329,E,,Public,,,,,,,,,,GPS,32.35141,-81.29245,,,,FALSE,
7791,ELEC,Texas A&M University - George Bush Presidential Library and Museum,1000 George Bush Dr W,College Station,TX,77845,E,,Public,,,,,1,,,,,GPS,30.5964824,-96.35355,,,,,J1772
7792,BD,Cleveland County - North Carolina DOT,254 Kemper Rd,Shelby,NC,28152,E,,Private - Government only,B20,,,,,,,,,200-8,35.2834103,-81.4841404,,,,,
7793,ELEC,CITY BRADENTON,1400 1st Ave W,Bradenton,FL,34205,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,27.4992352,-82.575531,,,,,NEMA520 J1772
7794,ELEC,MACALESTER,159 S Macalester St,Saint Paul,MN,55105,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,44.938373,-93.1696237,,,,,J1772
7795,ELEC,TI Spring Creek Bldg 1 West Lot,6500 Chase Oaks Boulevard,Plano,TX,75023,E,,Public,,,,,4,,,Blink Network,http://www.blinknetwork.com/,GPS,33.061957,-96.696057,,,,,J1772
7796,ELEC,Wesley Chapel Nissan,28519 State Rd 54,Wesley Chapel,FL,33543,E,,Private,,,,,1,,,,,GPS,28.23835,-82.344239,,,,,J1772
7797,E85,Circle K,2275 Buffalo Soldier Tr,Sierra Vista,AZ,85635,E,,Public,,,,,,,,,,200-8,31.52858,-110.289795,,,,FALSE,
7798,CNG,Jackson County Motorpool,808 W Main St,Medford,OR,97501,E,,Public - Call ahead,,Q,3000 3600,,,,,,,200-8,42.3237416,-122.8804171,,HD,,,
7799,ELEC,Sacramento International Airport - Daily A Lot,Lindbergh Dr,Sacramento,CA,95837,E,,Public,,,,,4,,1 SP Inductive,,,GPS,38.69005,-121.58889,,,,,J1772
7800,E85,Farmers Co-op Elevator Co,400 Railroad St,Bellingham,MN,56212,E,,Public - Credit card at all times,,,,,,,,,,200-6,45.1335543,-96.2853042,,,,TRUE,
7801,LPG,O'Donnell Oil & Butane Co,700 Doak St,O'Donnell,TX,79351,E,,Public,,,,,,,,,,200-8,32.9607377,-101.8326001,,,FALSE,,
7802,E85,Dows Junction,904 Cardinal Ave,Dows,IA,50017,E,,Public,,,,,,,,,,GPS,42.674267,-93.46239,,,,FALSE,
7803,ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,Vestal,NY,13850,E,,Private,,,,,1,,,,,200-8,42.0958284,-76.0035305,,,,,J1772
7804,ELEC,Creekside Business Park,11641 Blocker Dr,Auburn,CA,95603,E,,Public,,,,,5,,,,,200-8,38.9022649,-121.0845424,,,,,J1772
7805,CNG,Clean Energy - Newport Beach,592 Superior Ave,Newport Beach,CA,92663,E,,Public - Credit card at all times,,Q,3600,,,,,,,GPS,33.632034,-117.92754,,MD,,,
7806,LPG,U-Haul,107 N Chester Ave,Bakersfield,CA,93308,E,,Public,,,,,,,,,,200-8,35.4056818,-119.0213663,,,TRUE,,
7807,E85,Sheppard Air Force Base,1810 J Ave,Wichita Falls,TX,76311,E,,Private - Government only,,,,,,,,,,GPS,33.978714,-98.503083,,,,FALSE,
7808,LNG,Blu LNG - Blu Fuel Stop,3955 Southland Dr,West Memphis,AR,72301,E,,Public - Credit card at all times,,,,,,,,,,200-8,35.1577212,-90.1354342,,HD,,,
7809,CNG,American Natural Energy Centre,73 E Carson St,Pittsburgh,PA,15219,E,,Public,,Q,3600,,,,,,,200-8,40.4307664,-80.0006111,,HD,,,
7810,ELEC,HOLLAND BPW,175 WEST 24th St,Holland,MI,49423,E,,Public,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.7760849,-86.1154175,,,,,NEMA520 J1772
7811,LPG,Pharr RVs Inc,320 N Loop 289,Lubbock,TX,79403,E,,Public - Call ahead,,,,,,,,,,200-8,33.618688,-101.83976,,,FALSE,,
7812,ELEC,ORACLE- RWSHORE,400 Oracle Pkwy,Redwood City,CA,94065,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.53135,-122.263574,,,,,J1772
7813,E85,Vriesland Country Store,6420 Byron Rd,Zeeland,MI,49464,E,,Public,,,,,,,,,,200-8,42.8115802,-85.9409169,,,,FALSE,
7814,CNG,York County Natural Gas Authority,975 W Main St,Rock Hill,SC,29730,E,,Public - Credit card at all times,,B,3600,,,,,,,200-8,34.9358326,-81.0424482,,HD,,,
7815,LPG,Suburban Propane,2413 Highway 45 N,Columbus,MS,39705,E,,Public,,,,,,,,,,200-8,33.6154759,-88.4191242,,,FALSE,,
7816,ELEC,CARCHARGING,21230 St Andrews Blvd,Boca Raton,FL,33433,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,26.3618939,-80.1355314,,,,,J1772
7817,LPG,AmeriGas,720 Glendale Ave,Sparks,NV,89431,E,,Public,,,,,,,,,,200-8,39.528426,-119.751568,,,FALSE,,
7818,ELEC,Northtowne Mitsubishi,101 NE Vivion Rd,Kansas City,MO,64118,E,,Public,,,,,3,,,,,200-8,39.1808275,-94.5809011,,,,,J1772
7819,ELEC,ALTABATESSUMMIT,435 Hawthorne Ave,Oakland,CA,94609,E,,Public,,,,,12,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.820519,-122.265339,,,,,J1772
7820,ELEC,350GREEN,321 Nut Tree Rd,Vacaville,CA,95687,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.3644234,-121.9562196,,,,,J1772
7821,CNG,Waste Management - Rochester,1661 Mount Read Blvd,Rochester,NY,14606,E,,Private,,B,3600,,,,,,,200-8,43.184356,-77.659942,,HD,,,
7822,LPG,Synergy Gas Corp - A Cornerstone Partner,13650 Madisonville Rd,Crofton,KY,42217,E,,Public - Call ahead,,,,,,,,,,GPS,37.057164,-87.485886,,,TRUE,,
7823,ELEC,Buncombe County Department of Social Services,40 Coxe Ave,Asheville,NC,28801,E,,Public,,,,,2,,,,,200-8,35.59302,-82.554588,,,,,J1772
7824,E85,McClure Oil #33,285 E Main St,Peru,IN,46970,E,,Public,,,,,,,,,,200-8,40.7576648,-86.0601448,,,,FALSE,
7825,BD,Rowan County - North Carolina DOT,Camp Rd,Salisbury,NC,28147,E,,Private - Government only,B20,,,,,,,,,GPS,35.620381,-80.535289,,,,,
7826,E85,Farmers Union Oil Co - Hazel Branch,10 E William,Hazel,SD,57242,E,,Public - Credit card after hours,,,,,,,,,,GPS,44.759533,-97.380919,,,,TRUE,
7827,ELEC,BMW VISTA,400-598 FL-5,Pompano Beach,FL,33062,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,26.2383596,-80.102231,,,,,J1772
7828,BD,Denver Biodiesel Co-op,5380 Franklin St,Denver,CO,80216,E,,Public - Credit card at all times,"B100, all blends from B100 to B51 available",,,,,,,,,200-8,39.7953968,-104.9687247,,,,,
7829,LPG,U-Haul,551 W Columbia Ln,Provo,UT,84604,E,,Public,,,,,,,,,,200-8,40.2508496,-111.6687893,,,TRUE,,
7830,E85,Citgo,1099 Horseblock Rd,Farmingville,NY,11738,E,,Public,,,,,,,,,,200-8,40.829703,-73.014264,,,,FALSE,
7831,ELEC,Port of San Diego - General Services Building,1400 Tidelands Ave,National City,CA,91950,E,,Public - Card key at all times,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,32.66709,-117.115,,,,,J1772
7832,HY,CAFCP - West Sacramento,3300 Industrial Boulevard,West Sacramento,CA,95691,E,,Private - Fleet customers only,,,,,,,,,,200-8,38.574398,-121.55685,http://cafcp.org/stations/west-sacramento-cafcp,,,,
7833,LPG,Dallas KOA Campground - Destiny RV,7100 S IH-35 E,Lake Dallas,TX,76210,E,,Public,,,,,,,,,,GPS,33.122617,-97.034622,,,FALSE,,
7834,E85,Express Convenience Center,700 3rd St,Menasha,WI,54952,E,,Public,,,,,,,,,,200-8,44.204723,-88.4399862,,,,FALSE,
7835,ELEC,CFS,10150 Meanley Dr,San Diego,CA,92131,E,,Public,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,32.909657,-117.10721,,,,,J1772
7836,E85,Farmers Mutual Town & Country,320 Main St,New Market,IA,51646,E,,Public,,,,,,,,,,200-8,40.7291807,-94.8993574,,,,FALSE,
7837,ELEC,Sheehy Nissan - Waldorf,2950 Crain Hwy,Waldorf,MD,20601,E,,Public - Call ahead,,,,,1,,,,,200-8,38.6300237,-76.90558,,,,,J1772
7838,ELEC,University of Virginia,400 Emmet St,Charlottesville,VA,22903,E,,Public,,,,,1,,,,,200-8,38.0356854,-78.5080885,,,,,J1772
7839,ELEC,WINDFREE ENERGY,2540 Skokie Valley Rd,Highland Park,IL,60035,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.1981899,-87.832243,,,,,J1772
7840,CNG,Clean Energy - Veolia Transportation,1611 Naud St,Los Angeles,CA,90012,E,,Private,,Q,3600,,,,,,,GPS,34.067909,-118.228216,,HD,,,
7841,LPG,Bosselman Energy,1634 E South St,Hastings,NE,68901,E,,Public,,,,,,,,,,GPS,40.5825124,-98.3611355,,,FALSE,,
7842,ELEC,Lot 37,1811 5th St SE,Minneapolis,MN,55455,E,,Public,,,,,2,,,,,200-8,44.9790254,-93.2288914,,,,,J1772
7843,ELEC,CPSE-SATX,6 Bauerle Rd,San Antonio,TX,78249,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,29.5859572,-98.616818,,,,,J1772
7844,ELEC,Jimmy Lee Recreational Center,270 Lexington Ave,St. Paul,MN,55104,E,,Public,,,,,2,,,,,200-8,44.9494175,-93.1465458,,,,,J1772
7845,ELEC,Hotel Palomar Dallas,5300 East Mockingbird Lane,Dallas,TX,75206,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.836404,-96.778226,,,,,J1772
7846,ELEC,Kenny Ross Nissan,22030 Route 19,Zelienople,PA,16063,E,,Public - Call ahead,,,,,1,,,,,GPS,40.747133,-80.113714,,,,,J1772
7847,ELEC,Pauli Ford,2380 S US 27,Saint Johns,MI,48879,E,,Public,,,,2,2,,,,,GPS,42.981825,-84.544564,,,,,NEMA520 J1772
7848,E85,Fort Drum Service Plaza - Shell,"Mile Marker 184, Florida Tpk",Okeechobee,FL,34972,E,,Public,,,,,,,,,,GPS,27.600423,-80.821781,,,,FALSE,
7849,CNG,Robinson Waste Services Inc,2719 N Fairfield Rd,Layton,UT,84141,E,,Private,,Q,3000,,,,,,,GPS,41.099747,-111.950769,,HD,,,
7850,LPG,INDOT - Petersburg Maintenance Unit,1120 N Vincennes Ave,Petersburg,IN,47567,E,,Private,,,,,,,,,,200-8,38.502472,-87.286432,,,,,
7851,ELEC,350GREEN,253 E Foothill Blvd,Arcadia,CA,91006,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.1514053,-118.0232671,,,,,J1772
7852,ELEC,Fenton Nissan,8800 NW Expy,Oklahoma City,OK,73162,E,,Private,,,,,1,,,,,GPS,35.570933,-97.670511,,,,,J1772
7853,CNG,Southwest Education Support Service Center,16644 S Elm Ave,Caruthers,CA,93609,E,,Public - Credit card at all times,,Q,3000 3600,,,,,,,200-8,36.4932138,-119.7911581,,HD,,,
7854,ELEC,McDonald's - Charleston WV,1626 Washington Street East,Charleston,WV,25301,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,38.339747,-81.615094,,,,,J1772
7855,ELEC,UDR,613-23 13th St,San Diego,CA,92101,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,32.7118031,-117.1526211,,,,,J1772
7856,E85,Anderson's,701 4th Ave W,Spencer,IA,51301,E,,Public - Credit card at all times,,,,,,,,,,200-8,43.1442889,-95.1510149,,,,TRUE,
7857,CNG,City of Burlington,645 Pine St,Burlington,VT,5401,E,,Public,,Q,3600,,,,,,,200-8,44.461716,-73.215217,,HD,,,
7858,LPG,Oklahoma Liquefied Gas,19630 1/2 NE 23rd,Harrah,OK,73045,E,,Public,,,,,,,,,,200-8,35.493056,-97.1826934,,,TRUE,,
7859,ELEC,AAA - Mt Laurel,4010 Dearborn Cir,Mt Laurel,NJ,8054,E,,Public,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,39.969427,-74.901964,,,,,J1772
7860,ELEC,City of Temecula - 6th Street Lot,28462 Front St,Temecula,CA,92590,E,,Public,,,,,2,,,,,GPS,33.49605,-117.152,,,,,J1772
7861,ELEC,Providence Medical Group - NE Glisan,5330 NE Glisan,Portland,OR,97213,E,,Public,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,45.526275,-122.609298,,,,,J1772
7862,LPG,Bay-Tec Propane Service Co,4761 Highway 146,Bacliff,TX,77518,E,,Public,,,,,,,,,,200-8,29.4957249,-94.9933106,,,FALSE,,
7863,E85,Speedway #7136,710 Murfreesboro Pike,Nashville,TN,37210,E,,Public,,,,,,,,,,200-8,36.139588,-86.731942,,,,FALSE,
7864,E85,Citgo,3820 Buford Dr,Buford,GA,30519,E,,Public,,,,,,,,,,200-8,34.085655,-83.9924319,,,,FALSE,
7865,ELEC,CARCHARGING,332 E 76th St,New York,NY,10021,E,,Public,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.7708764,-73.955795,,,,,J1772
7866,LNG,Blu LNG - Blu Fuel Stop,1533 Brooks Rd,Memphis,TN,38116,P,5/15/14,PLANNED - not yet accessible (Public - Credit card at all times),,,,,,,,,,200-8,35.059881,-90.013335,,HD,,,
7867,ELEC,BELLEVUE,102nd Ave NE,Bellevue,WA,98004,E,,Public,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.611866,-122.2038956,,,,,J1772
7868,ELEC,HEALDSBURG,401 Grove St,Healdsburg,CA,95448,E,,Public,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-9,38.6120011,-122.8736319,,,,,NEMA520 J1772
